case,r,t,u,r0,u0,D,sc,p
1,2.550000e-01,3.000000e+01,9.997708e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.850000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.350000e-01,9.000000e+00,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.500000e-02,1.200000e+01,5.867270e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.500000e-01,2.700000e+01,9.836154e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.900000e-01,1.200000e+01,4.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.650000e-01,2.700000e+01,9.755250e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,8.500000e-02,9.000000e+00,7.208137e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.100000e-01,9.000000e+00,1.019346e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.050000e-01,1.200000e+01,4.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.900000e-01,6.000000e+00,2.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.300000e-01,1.200000e+01,4.368338e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,0.000000e+00,3.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.500000e-02,1.500000e+01,3.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.600000e-01,1.800000e+01,6.951039e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.500000e-02,9.000000e+00,7.889565e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-03,3.000000e+00,8.764776e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.300000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.850000e-01,3.000000e+01,9.994796e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.650000e-01,9.000000e+00,5.385138e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.100000e-01,3.000000e+01,1.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.000000e-02,3.000000e+00,-5.637182e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.850000e-01,9.000000e+00,3.522461e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,0.000000e+00,9.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.750000e-01,9.000000e+00,3.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.800000e-01,3.000000e+01,9.999921e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.250000e-01,1.200000e+01,3.837225e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.000000e-02,2.700000e+01,9.999998e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.200000e-01,1.800000e+01,2.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.700000e-01,3.000000e+01,8.048024e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,7.500000e-02,1.800000e+01,9.988773e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,5.000000e-02,2.400000e+01,5.829679e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.250000e-01,2.700000e+01,4.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.700000e-01,6.000000e+00,1.173922e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.000000e-02,2.400000e+01,6.604805e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.500000e-01,3.000000e+00,-5.002448e-78,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.900000e-01,9.000000e+00,5.555046e-12,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.500000e-02,1.800000e+01,9.995645e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.700000e-01,2.100000e+01,1.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.200000e-01,1.200000e+01,8.314932e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.800000e-01,3.000000e+01,9.995459e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.450000e-01,1.500000e+01,1.160401e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.800000e-01,2.400000e+01,2.132063e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,6.500000e-02,3.000000e+01,9.999999e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.300000e-01,6.000000e+00,2.360282e-18,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.450000e-01,1.500000e+01,6.847058e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.400000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,5.000000e-03,3.000000e+00,9.387811e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.200000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.250000e-01,3.000000e+01,9.988456e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.000000e-02,6.000000e+00,7.076435e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.550000e-01,1.500000e+01,3.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.150000e-01,1.500000e+01,2.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.050000e-01,2.100000e+01,1.618609e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.600000e-01,1.200000e+01,3.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.900000e-01,2.400000e+01,1.469674e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.250000e-01,2.100000e+01,8.318747e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.200000e-01,6.000000e+00,4.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.650000e-01,2.100000e+01,3.636380e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.200000e-01,2.100000e+01,9.991934e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.950000e-01,2.100000e+01,9.003799e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.100000e-01,2.100000e+01,1.966746e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.000000e-02,2.700000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.350000e-01,1.800000e+01,2.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.650000e-01,1.200000e+01,3.397037e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-01,3.000000e+01,1.924303e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.400000e-01,1.200000e+01,4.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.150000e-01,9.000000e+00,1.242263e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.250000e-01,1.800000e+01,8.753041e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.100000e-01,2.700000e+01,9.998200e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,5.500000e-02,2.400000e+01,5.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.650000e-01,1.500000e+01,4.534719e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.800000e-01,1.800000e+01,1.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.450000e-01,1.800000e+01,9.911692e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.500000e-02,9.000000e+00,9.707468e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,5.000000e-01,3.000000e+01,9.559054e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.700000e-01,2.700000e+01,1.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.850000e-01,3.000000e+00,5.594773e-28,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.300000e-01,1.500000e+01,1.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.850000e-01,9.000000e+00,2.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.850000e-01,1.200000e+01,5.606564e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.650000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.950000e-01,1.500000e+01,1.312684e-11,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.050000e-01,3.000000e+01,9.994117e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.600000e-01,1.800000e+01,9.980273e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,5.000000e-02,1.200000e+01,9.868879e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.500000e-01,9.000000e+00,9.151485e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.600000e-01,3.000000e+00,5.106333e-25,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.400000e-01,9.000000e+00,3.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.400000e-01,9.000000e+00,1.221589e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.950000e-01,9.000000e+00,4.947632e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.850000e-01,2.400000e+01,1.531278e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.900000e-01,3.000000e+01,1.308043e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.750000e-01,1.200000e+01,7.591279e-09,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.000000e-01,2.100000e+01,2.404906e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.700000e-01,2.100000e+01,3.266566e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.350000e-01,2.700000e+01,5.327286e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,0.000000e+00,6.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.750000e-01,1.200000e+01,2.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.900000e-01,3.000000e+01,9.999888e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.350000e-01,3.000000e+00,2.042525e-33,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.900000e-01,2.100000e+01,3.280415e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.900000e-01,3.000000e+00,3.378849e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.350000e-01,1.800000e+01,4.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.850000e-01,3.000000e+00,1.622114e-40,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.000000e-02,2.400000e+01,9.999940e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,9.500000e-02,1.800000e+01,9.979685e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,9.000000e-02,1.200000e+01,9.560794e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.500000e-02,2.700000e+01,9.999999e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.450000e-01,9.000000e+00,2.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,9.500000e-02,2.400000e+01,9.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.000000e-02,9.000000e+00,9.403594e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.300000e-01,3.000000e+00,8.934253e-21,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.300000e-01,2.100000e+01,4.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.100000e-01,2.400000e+01,4.961155e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.200000e-01,1.500000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.350000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,6.500000e-02,9.000000e+00,9.057553e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,9.500000e-02,6.000000e+00,3.727590e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.450000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.400000e-01,1.500000e+01,1.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.100000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.600000e-01,2.400000e+01,3.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.400000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.800000e-01,3.000000e+01,9.927825e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.700000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.500000e-02,3.000000e+00,-5.621286e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.150000e-01,1.200000e+01,2.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.250000e-01,3.000000e+00,3.491126e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.450000e-01,2.700000e+01,9.990622e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.650000e-01,6.000000e+00,6.076249e-21,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.900000e-01,1.800000e+01,3.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.850000e-01,1.200000e+01,3.544548e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.700000e-01,9.000000e+00,1.535331e-16,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.100000e-01,2.400000e+01,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,5.000000e-02,9.000000e+00,9.101611e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.350000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,8.500000e-02,1.200000e+01,9.468055e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.700000e-01,2.700000e+01,4.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.300000e-01,3.000000e+01,2.489881e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.300000e-01,3.000000e+01,1.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.850000e-01,6.000000e+00,1.768232e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.700000e-01,3.000000e+00,-5.122283e-83,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.500000e-01,2.700000e+01,2.964405e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.050000e-01,6.000000e+00,7.367244e-18,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.300000e-01,3.000000e+00,9.195487e-33,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.500000e-01,2.400000e+01,8.377409e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.800000e-01,2.700000e+01,9.999373e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.550000e-01,9.000000e+00,4.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,0.000000e+00,3.000000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.500000e-02,1.800000e+01,6.571753e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.600000e-01,2.100000e+01,4.017603e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.500000e-02,6.000000e+00,2.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.500000e-02,2.700000e+01,9.999985e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,9.500000e-02,1.200000e+01,1.402806e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.450000e-01,6.000000e+00,4.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,9.000000e-02,1.500000e+01,9.910769e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.000000e-02,2.400000e+01,9.999979e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.550000e-01,2.400000e+01,8.884636e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.800000e-01,1.200000e+01,1.867914e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.500000e-01,1.500000e+01,4.727730e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.950000e-01,1.200000e+01,1.143593e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.200000e-01,1.500000e+01,2.284734e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.600000e-01,1.500000e+01,3.151764e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.600000e-01,2.100000e+01,2.319213e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.950000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,8.000000e-02,6.000000e+00,7.926278e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.300000e-01,3.000000e+00,5.120373e-33,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.750000e-01,6.000000e+00,1.960267e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.350000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.500000e-02,6.000000e+00,4.420319e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.750000e-01,6.000000e+00,4.605061e-22,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.800000e-01,2.400000e+01,1.699785e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.900000e-01,1.800000e+01,4.692494e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.250000e-01,1.500000e+01,1.811284e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.700000e-01,6.000000e+00,2.901333e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.250000e-01,1.800000e+01,3.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.950000e-01,2.700000e+01,4.359332e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.600000e-01,1.500000e+01,1.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.850000e-01,9.000000e+00,9.257842e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.350000e-01,1.500000e+01,6.092314e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.850000e-01,2.400000e+01,1.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.700000e-01,9.000000e+00,1.746873e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.200000e-01,1.800000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.650000e-01,1.800000e+01,7.877198e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.800000e-01,1.500000e+01,8.155823e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.650000e-01,1.800000e+01,3.654464e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.700000e-01,2.700000e+01,2.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.000000e-01,1.200000e+01,4.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,0.000000e+00,0.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.000000e-01,3.000000e+00,-1.292392e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,8.000000e-02,3.000000e+01,8.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.000000e-01,3.000000e+00,-6.328995e-66,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.050000e-01,6.000000e+00,2.034263e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,9.000000e-02,9.000000e+00,8.053408e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.250000e-01,6.000000e+00,1.024937e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.600000e-01,3.000000e+01,9.999961e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.800000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.700000e-01,1.200000e+01,2.681500e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.100000e-01,9.000000e+00,1.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.900000e-01,1.500000e+01,1.361457e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.300000e-01,2.700000e+01,2.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.750000e-01,1.200000e+01,1.451451e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.700000e-01,1.500000e+01,3.060618e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.300000e-01,6.000000e+00,4.074701e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.750000e-01,3.000000e+01,2.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.350000e-01,1.500000e+01,2.599296e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.800000e-01,1.800000e+01,7.030043e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,5.000000e-01,1.200000e+01,9.811667e-11,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.550000e-01,1.500000e+01,3.586129e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.800000e-01,6.000000e+00,5.270127e-16,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.150000e-01,2.700000e+01,2.609902e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.600000e-01,1.200000e+01,2.278231e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.300000e-01,1.800000e+01,9.944057e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.500000e-01,9.000000e+00,4.600201e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.850000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.800000e-01,3.000000e+00,1.725552e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.550000e-01,2.400000e+01,9.997964e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.800000e-01,2.400000e+01,2.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.400000e-01,2.400000e+01,2.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.650000e-01,2.400000e+01,9.994544e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,8.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.700000e-01,3.000000e+00,1.679891e-15,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.300000e-01,6.000000e+00,1.158950e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.800000e-01,2.700000e+01,8.582358e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.000000e-01,1.200000e+01,3.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
